road,id,model_type,name,lat,lon,length,condition,lengthR,lengthL,conditionR,conditionL,bridgedual,crossing,idx
Z8713,830000068,bridge,Z8713_LRP015b_LRP015c,22.5020833,90.0602222,9.9,1,,,,,,,
Z8713,830000069,link,Z8713_LRP015c_LRPE,22.5020278,90.0603333,729.9999999999986,,,,,,,,
Z8713,830000070,sourcesink,Z8713_end,22.4984997,90.0651389,0.0,,,,,,,,
Z8716,831000000,sourcesink,Z8716_start,22.6511111,90.1869441,0.0,,,,,,,,
Z8716,831000001,link,Z8716_LRPS_LRP001a,22.6511111,90.1869441,230.0,,,,,,,,
Z8716,831000002,bridge,Z8716_LRP001a_LRP001a_E,22.6529861314243,90.1862272024963,2.0,0,,,,,,,
Z8716,831000003,link,Z8716_LRP001a_E_LRP002a,22.652980583994125,90.18622932349487,1422.0,,,,,,,,
Z8716,831000004,bridge,Z8716_LRP002a_LRP002a_E,22.6644321266968,90.1805138361991,5.3,0,,,,,,,
Z8716,831000005,link,Z8716_LRP002a_E_LRP003b,22.6647190188,90.18041447013,1017.7,,,,,,,,
Z8716,831000006,bridge,Z8716_LRP003b_LRP003b_E,22.6725978917505,90.1757712297786,5.15,0,,,,,,,
Z8716,831000007,link,Z8716_LRP003b_E_LRP003a,22.672641328403483,90.17575197761248,780.8500000000001,,,,,,,,
Z8716,831000008,bridge,Z8716_LRP003a_LRP003c,22.6790827,90.1730827,6.55,0,,,,,,,
Z8716,831000009,link,Z8716_LRP003c_LRP004c,22.6793882,90.1699438,750.9999999999999,,,,,,,,
Z8716,831000010,bridge,Z8716_LRP004c_LRP004d,22.6817493,90.16575,27.000000000000135,0,,,,,,,
Z8716,831000011,link,Z8716_LRP004d_LRP005a,22.6817493,90.1654722,1153.0000000000005,,,,,,,,
Z8716,831000012,bridge,Z8716_LRP005a_LRP005b,22.6888052,90.1580278,13.999999999999346,0,,,,,,,
Z8716,831000013,link,Z8716_LRP005b_LRP012e,22.6888608,90.1579167,6550.000000000001,,,,,,,,
Z8716,831000014,bridge,Z8716_LRP012e_LRP012f,22.7106111,90.112,54.999999999999716,0,,,,,,,
Z8716,831000015,link,Z8716_LRP012f_LRP012g,22.7110833,90.1118333,191.00000000000074,,,,,,,,
Z8716,831000016,bridge,Z8716_LRP012g_LRP012h,22.7124722,90.1118611,25.9999999999998,0,,,,,,,
Z8716,831000017,link,Z8716_LRP012h_LRP014b,22.7125833,90.1116111,1830.0,,,,,,,,
Z8716,831000018,bridge,Z8716_LRP014b_LRP014c,22.7248882,90.1071111,17.999999999998906,0,,,,,,,
Z8716,831000019,link,Z8716_LRP014c_LRP015c,22.7249993,90.1071389,1058.0,,,,,,,,
Z8716,831000020,bridge,Z8716_LRP015c_LRP015d,22.7322493,90.1094722,28.00000000000047,0,,,,,,,
Z8716,831000021,link,Z8716_LRP015d_LRP016a,22.7324993,90.1094167,391.99999999999943,,,,,,,,
Z8716,831000022,bridge,Z8716_LRP016a_LRP016b,22.7357774,90.1091944,24.00000000000091,0,,,,,,,
Z8716,831000023,link,Z8716_LRP016b_LRP017c,22.7359719,90.1091667,1734.0,,,,,,,,
Z8716,831000024,bridge,Z8716_LRP017c_LRP017d,22.7461386,90.1020833,6.000000000000227,0,,,,,,,
Z8716,831000025,link,Z8716_LRP017d_LRPE,22.7461108,90.102,265.99999999999824,,,,,,,,
Z8716,831000026,sourcesink,Z8716_end,22.7465552,90.0996108,0.0,,,,,,,,
Z8717,832000000,sourcesink,Z8717_start,22.5820271,90.0914441,0.0,,,,,,,,
Z8717,832000001,link,Z8717_LRPS_LRPSa,22.5820271,90.0914441,829.0,,,,,,,,
Z8717,832000002,bridge,Z8717_LRPSa_LRPSa_E,22.5756552862637,90.0911033395604,5.3,0,,,,,,,
Z8717,832000003,link,Z8717_LRPSa_E_LRPSb,22.57549177781,90.09070249073,77.7000000000001,,,,,,,,
Z8717,832000004,bridge,Z8717_LRPSb_LRPSb_E,22.5749459098901,90.0908372835164,4.0,0,,,,,,,
Z8717,832000005,link,Z8717_LRPSb_E_LRP001a,22.5748517972,90.0906298676,227.9999999999999,,,,,,,,
Z8717,832000006,bridge,Z8717_LRP001a_LRP001a_E,22.5729660645544,90.0901274772277,3.7,0,,,,,,,
Z8717,832000007,link,Z8717_LRP001a_E_LRP001b,22.572912929188888,90.09020874503334,549.3000000000001,,,,,,,,
Z8717,832000008,bridge,Z8717_LRP001b_LRP001b_E,22.5681872744303,90.0887581589873,3.6,0,,,,,,,
Z8717,832000009,link,Z8717_LRP001b_E_LRP001c,22.568118118955557,90.08891182593334,199.3999999999998,,,,,,,,
Z8717,832000010,bridge,Z8717_LRP001c_LRP001d,22.5663889,90.0884441,21.5,2,,,,,,,
Z8717,832000011,link,Z8717_LRP001d_LRP002a,22.56625,90.0883886,896.0000000000002,,,,,,,,
Z8717,832000012,bridge,Z8717_LRP002a_LRP002a_E,22.5595738548387,90.0844959474654,3.6,0,,,,,,,
Z8717,832000013,link,Z8717_LRP002a_E_LRP002b,22.5593733,90.08476991866,492.4,,,,,,,,
Z8717,832000014,bridge,Z8717_LRP002b_LRP002b_E,22.555368117004,90.0831704591093,3.6,0,,,,,,,
Z8717,832000015,link,Z8717_LRP002b_E_LRP003a,22.555340154117648,90.08308455294119,104.39999999999961,,,,,,,,
Z8717,832000016,bridge,Z8717_LRP003a_LRP003a_E,22.5544389672064,90.0829396145749,12.7,2,,,,,,,
Z8717,832000017,link,Z8717_LRP003a_E_LRP003c,22.55433463384083,90.08278437445215,522.3,,,,,,,,
Z8717,832000018,bridge,Z8717_LRP003c_LRP003c_E,22.5498487664879,90.0814703150134,3.75,0,,,,,,,
Z8717,832000019,link,Z8717_LRP003c_E_LRP004a,22.549817520761245,90.08143587834488,677.2499999999994,,,,,,,,
Z8717,832000020,bridge,Z8717_LRP004a_LRP004a_E,22.5439945360497,90.0805002975138,3.7,0,,,,,,,
Z8717,832000021,link,Z8717_LRP004a_E_LRP005a,22.54391914531,90.08056738385,674.3000000000006,,,,,,,,
Z8717,832000022,bridge,Z8717_LRP005a_LRP005b,22.5379163,90.0804438,25.130000000000003,1,,,,,,,
Z8717,832000023,link,Z8717_LRP005b_LRP005c,22.5376941,90.080416,578.9999999999998,,,,,,,,
Z8717,832000024,bridge,Z8717_LRP005c_LRP005d,22.5325827,90.0803049,12.4,0,,,,,,,
Z8717,832000025,link,Z8717_LRP005d_LRP006b,22.5324716,90.0803882,417.99999999999926,,,,,,,,
Z8717,832000026,bridge,Z8717_LRP006b_LRP006c,22.5291104,90.0810271,21.6,1,,,,,,,
Z8717,832000027,link,Z8717_LRP006c_LRP006e,22.5287771,90.0810271,530.0000000000002,,,,,,,,
Z8717,832000028,bridge,Z8717_LRP006e_LRP006f,22.5242493,90.0803327,21.999999999999353,0,,,,,,,
Z8717,832000029,link,Z8717_LRP006f_LRP006a,22.5240549,90.0804438,24.00000000000002,,,,,,,,
Z8717,832000030,bridge,Z8717_LRP006a_LRP006a_E,22.5237472076923,90.0805121692307,16.5,1,,,,,,,
Z8717,832000031,link,Z8717_LRP006a_E_LRP008a,22.52353566923077,90.08055917307692,1197.5000000000007,,,,,,,,
Z8717,832000032,bridge,Z8717_LRP008a_LRP008b,22.5148611,90.0759438,21.075000000000003,1,,,,,,,
Z8717,832000033,link,Z8717_LRP008b_LRP009a,22.51475,90.0758604,662.0000000000008,,,,,,,,
Z8717,832000034,bridge,Z8717_LRP009a_LRP009b,22.5089167,90.0752493,25.6,0,,,,,,,
Z8717,832000035,link,Z8717_LRP009b_LRP009c,22.5087222,90.075166,1012.0000000000005,,,,,,,,
Z8717,832000036,bridge,Z8717_LRP009c_LRP009c_E,22.5010438918528,90.069798613272,11.2,0,,,,,,,
Z8717,832000037,link,Z8717_LRP009c_E_LRP010a,22.5009862434954,90.06971317978974,628.7999999999982,,,,,,,,
Z8717,832000038,bridge,Z8717_LRP010a_LRP010b,22.4977497,90.0649167,130.0000000000008,0,,,,,,,
Z8717,832000039,link,Z8717_LRP010b_LRPE,22.4969997,90.0658056,1089.9999999999998,,,,,,,,
Z8717,832000040,sourcesink,Z8717_end,22.4942774,90.0588889,0.0,,,,,,,,
Z8740,833000000,sourcesink,Z8740_start,22.4173882,90.1183049,0.0,,,,,,,,
Z8740,833000001,link,Z8740_LRPS_LRPSd,22.4173882,90.1183049,538.0,,,,,,,,
Z8740,833000002,bridge,Z8740_LRPSd_LRPSe,22.418416,90.1133056,27.999999999999915,0,,,,,,,
Z8740,833000003,link,Z8740_LRPSe_LRPSf,22.4184438,90.1129444,282.0,,,,,,,,
Z8740,833000004,bridge,Z8740_LRPSf_LRPSg,22.4178604,90.1104167,30.00000000000003,0,,,,,,,
Z8740,833000005,link,Z8740_LRPSg_LRP001c,22.4178882,90.1101667,343.0000000000001,,,,,,,,
Z8740,833000006,bridge,Z8740_LRP001c_LRP001d,22.418416,90.1067778,28.999999999999915,0,,,,,,,
Z8740,833000007,link,Z8740_LRP001d_LRP002a,22.418416,90.1065278,754.9999999999999,,,,,,,,
Z8740,833000008,bridge,Z8740_LRP002a_LRP002b,22.4190271,90.099583,16.999999999999904,0,,,,,,,
Z8740,833000009,link,Z8740_LRP002b_LRP002e,22.4189716,90.0994441,607.0000000000002,,,,,,,,
Z8740,833000010,bridge,Z8740_LRP002e_LRP002f,22.4205827,90.094583,13.99999999999979,0,,,,,,,
Z8740,833000011,link,Z8740_LRP002f_LRP003c,22.420666,90.0944997,633.0,,,,,,,,
Z8740,833000012,bridge,Z8740_LRP003c_LRP003d,22.42469375,90.090388525,12.00000000000001,0,,,,,,,
Z8740,833000013,link,Z8740_LRP003d_LRP003c,22.4248604,90.0903052,27.000000000000135,,,,,,,,
Z8740,833000014,bridge,Z8740_LRP003c_LRP003d,22.424666,90.0903886,12.00000000000001,0,,,,,,,
Z8740,833000015,link,Z8740_LRP003d_LRP003e,22.4248604,90.0903052,282.0,,,,,,,,
Z8740,833000016,bridge,Z8740_LRP003e_LRP003f,22.427166,90.0887774,40.99999999999993,0,,,,,,,
Z8740,833000017,link,Z8740_LRP003f_LRP003g,22.427416,90.0885552,290.00000000000006,,,,,,,,
Z8740,833000018,bridge,Z8740_LRP003g_LRP003h,22.4282493,90.0859997,24.00000000000002,0,,,,,,,
Z8740,833000019,link,Z8740_LRP003h_LRP005a,22.4283882,90.0858608,1146.9999999999998,,,,,,,,
Z8740,833000020,bridge,Z8740_LRP005a_LRP005b,22.4293049,90.0747493,22.00000000000024,0,,,,,,,
Z8740,833000021,link,Z8740_LRP005b_LRP005a,22.4292493,90.0745271,8.000000000000007,,,,,,,,
Z8740,833000022,bridge,Z8740_LRP005a_LRP005b,22.4293049,90.0747493,22.00000000000024,0,,,,,,,
Z8740,833000023,link,Z8740_LRP005b_LRP005c,22.4292493,90.0745271,567.9999999999997,,,,,,,,
Z8740,833000024,bridge,Z8740_LRP005c_LRP005d,22.4272493,90.0691938,14.000000000000234,0,,,,,,,
Z8740,833000025,link,Z8740_LRP005d_LRP005c,22.4272216,90.0690271,16.000000000000014,,,,,,,,
Z8740,833000026,bridge,Z8740_LRP005c_LRP005d,22.4272216,90.0690271,14.000000000000234,0,,,,,,,
Z8740,833000027,link,Z8740_LRP005d_LRP006c,22.4272216,90.0690271,915.9999999999995,,,,,,,,
Z8740,833000028,bridge,Z8740_LRP006c_LRP006d,22.4271104,90.0598889,25.000000000000355,0,,,,,,,
Z8740,833000029,link,Z8740_LRP006d_LRP006c,22.4271104,90.0596944,4.999999999999893,,,,,,,,
Z8740,833000030,bridge,Z8740_LRP006c_LRP006d,22.4271104,90.0598889,25.000000000000355,0,,,,,,,
Z8740,833000031,link,Z8740_LRP006d_LRP007a,22.4271104,90.0596944,387.9999999999999,,,,,,,,
Z8740,833000032,bridge,Z8740_LRP007a_LRP007b,22.4288604,90.0560833,25.9999999999998,0,,,,,,,
Z8740,833000033,link,Z8740_LRP007b_LRP007a,22.4287216,90.0558611,3.9999999999995595,,,,,,,,
Z8740,833000034,bridge,Z8740_LRP007a_LRP007b,22.4288604,90.0560833,26.00000000000069,0,,,,,,,
Z8740,833000035,link,Z8740_LRP007b_LRP008a,22.4287216,90.0558611,989.9999999999993,,,,,,,,
Z8740,833000036,bridge,Z8740_LRP008a_LRP008b,22.4289438,90.0472219,70.00000000000028,0,,,,,,,
Z8740,833000037,link,Z8740_LRP008b_LRPE,22.4291382,90.0466941,1262.0000000000005,,,,,,,,
Z8740,833000038,sourcesink,Z8740_end,22.4320549,90.0354441,0.0,,,,,,,,
Z8750,834000000,sourcesink,Z8750_start,22.6618611,90.0828049,0.0,,,,,,,,
Z8750,834000001,link,Z8750_LRPS_LRPSa,22.6618611,90.0828049,419.0,,,,,,,,
Z8750,834000002,bridge,Z8750_LRPSa_LRPSb,22.66,90.0852497,22.00000000000002,0,,,,,,,
Z8750,834000003,link,Z8750_LRPSb_LRP002a,22.6599167,90.0854163,684.9999999999999,,,,,,,,
Z8750,834000004,bridge,Z8750_LRP002a_LRP002b,22.6567222,90.0947219,28.000000000000025,0,,,,,,,
Z8750,834000005,link,Z8750_LRP002b_LRP003a,22.65675,90.0949997,903.0,,,,,,,,
Z8750,834000006,bridge,Z8750_LRP003a_LRP003b,22.6608889,90.1006111,26.000000000000245,0,,,,,,,
Z8750,834000007,link,Z8750_LRP003b_LRP005b,22.66075,90.1007222,2112.0,,,,,,,,
Z8750,834000008,bridge,Z8750_LRP005b_LRP005c,22.666143864957263,90.11583976581196,21.999999999999353,0,,,,,,,
Z8750,834000009,link,Z8750_LRP005c_LRP005d,22.6662222,90.1160278,255.0000000000008,,,,,,,,
Z8750,834000010,bridge,Z8750_LRP005d_LRP005e,22.666916,90.1183049,21.999999999999353,0,,,,,,,
Z8750,834000011,link,Z8750_LRP005e_LRP005g,22.6669716,90.1184993,432.9999999999998,,,,,,,,
Z8750,834000012,bridge,Z8750_LRP005g_LRP005h,22.6683882,90.1223882,24.00000000000002,0,,,,,,,
Z8750,834000013,sourcesink,Z8750_end,22.6684438,90.1225549,0.0,,,,,,,,
Z8803,835000000,sourcesink,Z8803_start,22.2490274,90.1592778,0.0,,,,,,,,
Z8803,835000001,link,Z8803_LRPS_LRP001a,22.2490274,90.1592778,1230.0,,,,,,,,
Z8803,835000002,bridge,Z8803_LRP001a_LRP001a_E,22.2577385348258,90.1533807562189,3.6,0,,,,,,,
Z8803,835000003,link,Z8803_LRP001a_E_LRP002a,22.2578256108125,90.15341255675,1376.3999999999999,,,,,,,,
Z8803,835000004,bridge,Z8803_LRP002a_LRP002a_E,22.2697320975409,90.148155609836,3.7,0,,,,,,,
Z8803,835000005,link,Z8803_LRP002a_E_LRP003a,22.2695659142,90.14800480643001,406.30000000000035,,,,,,,,
Z8803,835000006,bridge,Z8803_LRP003a_LRP003a_E,22.27350145,90.14674645,3.7,0,,,,,,,
Z8803,835000007,link,Z8803_LRP003a_E_LRP003b,22.2735289742,90.14672925543,776.3,,,,,,,,
Z8803,835000008,bridge,Z8803_LRP003b_LRP003b_E,22.280257000641,90.1445438141025,2.5,0,,,,,,,
Z8803,835000009,link,Z8803_LRP003b_E_LRP004a,22.280273909062497,90.14453550625001,877.4999999999999,,,,,,,,
Z8803,835000010,bridge,Z8803_LRP004a_LRP004a_E,22.2872678088235,90.1420726132353,4.5,0,,,,,,,
Z8803,835000011,link,Z8803_LRP004a_E_LRP009a,22.287304759117646,90.14206323867647,3670.5000000000005,,,,,,,,
Z8803,835000012,bridge,Z8803_LRP009a_LRP008a_E,22.318916,90.1374997,1.5,0,,,,,,,
Z8803,835000013,link,Z8803_LRP008a_E_LRP011a,22.319114485896552,90.13693723396553,3253.19,,,,,,,,
Z8803,835000014,bridge,Z8803_LRP011a_LRP011a_E,22.347221290909,90.13992115,5.5,0,,,,,,,
Z8803,835000015,link,Z8803_LRP011a_E_LRP011b,22.347372004032255,90.13993794387096,264.49999999999994,,,,,,,,
Z8803,835000016,bridge,Z8803_LRP011b_LRP011b_E,22.3495063388888,90.1409497666666,5.3,0,,,,,,,
Z8803,835000017,link,Z8803_LRP011b_E_LRP012a,22.34956391145161,90.14096945019354,474.70000000000033,,,,,,,,
Z8803,835000018,bridge,Z8803_LRP012a_LRP012a_E,22.3532569392857,90.1429014571428,5.3,0,,,,,,,
Z8803,835000019,link,Z8803_LRP012a_E_LRP013a,22.35352757766,90.14267736064,624.6999999999989,,,,,,,,
Z8803,835000020,bridge,Z8803_LRP013a_LRP013a_E,22.3588219931818,90.1448026613636,5.3,0,,,,,,,
Z8803,835000021,link,Z8803_LRP013a_E_LRP013b,22.358868837954546,90.14482943840909,444.700000000001,,,,,,,,
Z8803,835000022,bridge,Z8803_LRP013b_LRP013b_E,22.3626625762312,90.146050874304,5.3,0,,,,,,,
Z8803,835000023,link,Z8803_LRP013b_E_LRP015a,22.36270765687366,90.14606442959315,1964.7000000000005,,,,,,,,
Z8803,835000024,bridge,Z8803_LRP015a_LRP015a_E,22.3796949623655,90.1515472247311,5.3,0,,,,,,,
Z8803,835000025,link,Z8803_LRP015a_E_LRP016a,22.37985956611,90.15159258165,674.6999999999997,,,,,,,,
Z8803,835000026,bridge,Z8803_LRP016a_LRP016a_E,22.385770525,90.153833325,1.5,0,,,,,,,
Z8803,835000027,link,Z8803_LRP016a_E_LRP016b,22.38569636785,90.1536587214,528.5000000000011,,,,,,,,
Z8803,835000028,bridge,Z8803_LRP016b_LRP016b_E,22.3902876660377,90.1552452518867,4.2,0,,,,,,,
Z8803,835000029,link,Z8803_LRP016b_E_LRP017a,22.39043148488,90.15528643952,555.7999999999979,,,,,,,,
Z8803,835000030,bridge,Z8803_LRP017a_LRP017a_E,22.3952871130434,90.1568834369565,4.2,0,,,,,,,
Z8803,835000031,link,Z8803_LRP017a_E_LRP017b,22.39500484148148,90.15731795896296,575.7999999999975,,,,,,,,
Z8803,835000032,bridge,Z8803_LRP017b_LRP017b_E,22.3989761887931,90.1599739284482,4.2,0,,,,,,,
Z8803,835000033,link,Z8803_LRP017b_E_LRP019a,22.39898285382716,90.16002305032099,360.8000000000011,,,,,,,,
Z8803,835000034,bridge,Z8803_LRP019a_LRP018a_E,22.4011111,90.1625,3.0,0,,,,,,,
Z8803,835000035,link,Z8803_LRP018a_E_LRP018c,22.40110148191429,90.16251202477142,443.484999999999,,,,,,,,
Z8803,835000036,bridge,Z8803_LRP018c_LRP018c_E,22.4035761966292,90.1648508337078,4.2,0,,,,,,,
Z8803,835000037,link,Z8803_LRP018c_E_LRPE,22.403603725033708,90.16487206966292,900.7999999999967,,,,,,,,
Z8803,835000038,sourcesink,Z8803_end,22.4108889,90.1690549,0.0,,,,,,,,
Z8804,836000000,sourcesink,Z8804_start,22.1770549,90.4046667,0.0,,,,,,,,
Z8804,836000001,link,Z8804_LRPS_LRP002a,22.1770549,90.4046667,1763.0,,,,,,,,
Z8804,836000002,bridge,Z8804_LRP002a_LRP002b,22.1889719,90.3954441,17.000000000000128,0,,,,,,,
Z8804,836000003,link,Z8804_LRP002b_LRP004a,22.1891941,90.3952497,1955.0,,,,,,,,
Z8804,836000004,bridge,Z8804_LRP004a_LRP004b,22.2056389,90.3912497,80.325,0,,,,,,,
Z8804,836000005,link,Z8804_LRP004b_LRP005a,22.2063889,90.3912219,1065.0,,,,,,,,
Z8804,836000006,bridge,Z8804_LRP005a_LRP005a_E,22.2156390325,90.39147095,4.0,0,,,,,,,
Z8804,836000007,link,Z8804_LRP005a_E_LRP015a,22.2156738105,90.39147195,9556.0,,,,,,,,
Z8804,836000008,bridge,Z8804_LRP015a_LRP015a_E,22.2614103120418,90.3432114502617,12.9,1,,,,,,,
Z8804,836000009,link,Z8804_LRP015a_E_LRP015c,22.261396804188482,90.343098130178,327.09999999999974,,,,,,,,
Z8804,836000010,bridge,Z8804_LRP015c_LRP015c_E,22.2604648566371,90.3406810884955,51.125,1,,,,,,,
Z8804,836000011,link,Z8804_LRP015c_E_LRP016a,22.260285760785397,90.34032919693031,160.87500000000077,,,,,,,,
Z8804,836000012,bridge,Z8804_LRP016a_LRP016b,22.2597222,90.3392219,15.999999999998238,0,,,,,,,
Z8804,836000013,link,Z8804_LRP016b_LRP016c,22.2594722,90.3391108,346.0000000000001,,,,,,,,
Z8804,836000014,bridge,Z8804_LRP016c_LRP016d,22.2593611,90.3357774,52.00000000000138,0,,,,,,,
Z8804,836000015,link,Z8804_LRP016d_LRPE,22.2593611,90.3352774,1121.0000000000005,,,,,,,,
Z8804,836000016,sourcesink,Z8804_end,22.2547222,90.3261938,0.0,,,,,,,,
Z8806,837000000,sourcesink,Z8806_start,22.4536667,90.3410552,0.0,,,,,,,,
Z8806,837000001,link,Z8806_LRPS_LRPSa,22.4536667,90.3410552,221.0,,,,,,,,
Z8806,837000002,bridge,Z8806_LRPSa_LRPSb,22.4536111,90.3431663,67.435,0,,,,,,,
Z8806,837000003,link,Z8806_LRPSb_LRP001a,22.4536667,90.3438052,1364.0,,,,,,,,
Z8806,837000004,bridge,Z8806_LRP001a_LRP001c,22.4606494586206,90.3536293206896,30.485,0,,,,,,,
Z8806,837000005,link,Z8806_LRP001c_LRP003a,22.4606667,90.3536389,965.0,,,,,,,,
Z8806,837000006,bridge,Z8806_LRP003a_LRP003a_E,22.4675072580152,90.3586590946564,5.12,0,,,,,,,
Z8806,837000007,link,Z8806_LRP003a_E_LRP003d,22.467508887816795,90.35870306412214,600.8800000000001,,,,,,,,
Z8806,837000008,bridge,Z8806_LRP003d_LRP003d_E,22.4667921633939,90.3646533884848,3.65,0,,,,,,,
Z8806,837000009,link,Z8806_LRP003d_E_LRP004a,22.466989063326423,90.3647900132334,426.35000000000025,,,,,,,,
Z8806,837000010,bridge,Z8806_LRP004a_LRP004a_E,22.4662278991515,90.3686779278787,8.82,0,,,,,,,
Z8806,837000011,link,Z8806_LRP004a_E_LRP005a,22.466216325173335,90.36876047773333,888.1800000000002,,,,,,,,
Z8806,837000012,bridge,Z8806_LRP005a_LRP005a_E,22.4649631139465,90.377318561721,2.04,0,,,,,,,
Z8806,837000013,link,Z8806_LRP005a_E_LRP005b,22.464714446492415,90.37709680899883,943.9599999999997,,,,,,,,
Z8806,837000014,bridge,Z8806_LRP005b_LRP005b_E,22.4618712090909,90.3853481818181,22.05,1,,,,,,,
Z8806,837000015,link,Z8806_LRP005b_E_LRP006a,22.462394226715,90.385894858575,908.9499999999999,,,,,,,,
Z8806,837000016,bridge,Z8806_LRP006a_LRP006a_E,22.4608235109375,90.3943418777777,12.4,0,,,,,,,
Z8806,837000017,link,Z8806_LRP006a_E_LRP008a,22.4608061703125,90.39445609555555,1924.6,,,,,,,,
Z8806,837000018,bridge,Z8806_LRP008a_LRP008a_E,22.4511924545454,90.4088365551515,18.48,0,,,,,,,
Z8806,837000019,link,Z8806_LRP008a_E_LRP010a,22.45111777854546,90.40904033355152,1900.5200000000002,,,,,,,,
Z8806,837000020,bridge,Z8806_LRP010a_LRP010b,22.4419441,90.4245827,25.05,1,,,,,,,
Z8806,837000021,link,Z8806_LRP010b_LRP011a,22.441833,90.4247771,839.9999999999998,,,,,,,,
Z8806,837000022,bridge,Z8806_LRP011a_LRP011a_E,22.4377238002652,90.4313667604774,4.15,0,,,,,,,
Z8806,837000023,link,Z8806_LRP011a_E_LRP012a,22.43774636153125,90.4312840365625,1032.8500000000015,,,,,,,,
Z8806,837000024,bridge,Z8806_LRP012a_LRP012a_E,22.4325757152941,90.4399331524705,15.434999999999999,0,,,,,,,
Z8806,837000025,link,Z8806_LRP012a_E_LRP013b,22.43251316722647,90.44007136109235,1110.5649999999994,,,,,,,,
Z8806,837000026,ferry,Z8806_LRP013b_LRP013c,22.4283327,90.45,282.0,,,,,,,,
Z8806,837000027,link,Z8806_LRP013c_LRP014a,22.4278049,90.4525278,902.000000000001,,,,,,,,
Z8806,837000028,bridge,Z8806_LRP014a_LRP014b,22.4258327,90.4613611,30.999999999998806,0,,,,,,,
Z8806,837000029,link,Z8806_LRP014b_LRP015a,22.4258604,90.4615833,58.000000000001606,,,,,,,,
Z8806,837000030,bridge,Z8806_LRP015a_LRP015a_E,22.4258774321353,90.4621453236786,31.564999999999998,0,,,,,,,
Z8806,837000031,link,Z8806_LRP015a_E_LRP015c,22.42588670143446,90.46245119053066,915.4349999999986,,,,,,,,
Z8806,837000032,bridge,Z8806_LRP015c_LRP015c_E,22.4260197464516,90.4714652877419,6.82,0,,,,,,,
Z8806,837000033,link,Z8806_LRP015c_E_LRP016a,22.4259993,90.47144408741316,309.1800000000013,,,,,,,,
Z8806,837000034,bridge,Z8806_LRP016a_LRP016a_E,22.42594837,90.4744455933333,5.18,0,,,,,,,
Z8806,837000035,link,Z8806_LRP016a_E_LRP016b,22.425945372075002,90.47449475585,318.8200000000005,,,,,,,,
Z8806,837000036,bridge,Z8806_LRP016b_LRP016b_E,22.4257600724,90.4775700332,1.82,0,,,,,,,
Z8806,837000037,link,Z8806_LRP016b_E_LRP017a,22.425759010794,90.477587829342,1183.18,,,,,,,,
Z8806,837000038,bridge,Z8806_LRP017a_LRP017a_E,22.4250985778846,90.4889626041666,5.22,1,,,,,,,
Z8806,837000039,link,Z8806_LRP017a_E_LRP018a,22.425107888033633,90.48908412183184,615.7800000000009,,,,,,,,
Z8806,837000040,bridge,Z8806_LRP018a_LRP018a_E,22.424904674074,90.4949235703703,3.7,0,,,,,,,
Z8806,837000041,link,Z8806_LRP018a_E_LRP021a,22.424906578888887,90.49495973444445,2792.300000000001,,,,,,,,
Z8806,837000042,bridge,Z8806_LRP021a_LRP021a_E,22.4255696952542,90.5217731274576,1.65,0,,,,,,,
Z8806,837000043,link,Z8806_LRP021a_E_LRP021b,22.425569384271185,90.52178897528813,447.3499999999966,,,,,,,,
Z8806,837000044,bridge,Z8806_LRP021b_LRP021b_E,22.4253811184964,90.5260816680191,6.85,0,,,,,,,
Z8806,837000045,link,Z8806_LRP021b_E_LRP023a,22.42531002966,90.526140223615,1874.15,,,,,,,,
Z8806,837000046,bridge,Z8806_LRP023a_LRP023b,22.423166,90.5439163,14.89,0,,,,,,,
Z8806,837000047,link,Z8806_LRP023b_LRP024b,22.423166,90.544083,1728.0000000000014,,,,,,,,
Z8806,837000048,bridge,Z8806_LRP024b_LRP024c,22.416666,90.5591111,20.999999999997243,0,,,,,,,
Z8806,837000049,link,Z8806_LRP024c_LRP025a,22.4166111,90.5593056,39.00000000000148,,,,,,,,
Z8806,837000050,bridge,Z8806_LRP025a_LRP025a_E,22.4164011651162,90.5595491232558,21.975,0,,,,,,,
Z8806,837000051,link,Z8806_LRP025a_E_LRP028a,22.41628287488372,90.55968633924418,2958.024999999999,,,,,,,,
Z8806,837000052,bridge,Z8806_LRP028a_LRP028b,22.3977497,90.5797493,18.46,1,,,,,,,
Z8806,837000053,link,Z8806_LRP028b_LRP029a,22.397583,90.5798049,745.9999999999986,,,,,,,,
Z8806,837000054,bridge,Z8806_LRP029a_LRP029c,22.3909163,90.5807216,38.000000000000256,0,,,,,,,
Z8806,837000055,link,Z8806_LRP029c_LRP029b,22.3909163,90.5811104,33.00000000000125,,,,,,,,
Z8806,837000056,bridge,Z8806_LRP029b_LRP029b_E,22.3906773676829,90.581226847317,30.55,1,,,,,,,
Z8806,837000057,link,Z8806_LRP029b_E_LRP031a,22.390414507286582,90.58123201846342,1899.449999999998,,,,,,,,
Z8806,837000058,bridge,Z8806_LRP031a_LRP031a_E,22.3737377354354,90.5799993,18.25,2,,,,,,,
Z8806,837000059,link,Z8806_LRP031a_E_LRP031c,22.373551384322035,90.5799993,731.7500000000017,,,,,,,,
Z8806,837000060,bridge,Z8806_LRP031c_LRP031c_E,22.3677663570175,90.5797493,6.73,0,,,,,,,
Z8806,837000061,link,Z8806_LRP031c_E_LRP032a,22.368694761354345,90.57979285621806,844.2700000000016,,,,,,,,
